"Country or Area","Year","Comm. Code","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"Mexico","2000","290420","Derivatives of hydrocarbons; containing only nitro or only nitroso groups, whether or not halogenated","Import","513163","353685","Weight in kilograms","353685"
"Mexico","2000","290420","Derivatives of hydrocarbons; containing only nitro or only nitroso groups, whether or not halogenated","Export","4992","895","Weight in kilograms","895"
"Mexico","2000","290490","Derivatives of hydrocarbons; n.e.c. in heading no. 2904, whether or not halogenated","Import","6566799","5114503","Weight in kilograms","5114503"
"Mexico","2000","290490","Derivatives of hydrocarbons; n.e.c. in heading no. 2904, whether or not halogenated","Export","109300","20720","Weight in kilograms","20720"
"Mexico","2000","290511","Alcohols; saturated monohydric, methanol (methyl alcohol)","Import","36393127","198892896","Weight in kilograms","198892896"
"Mexico","2000","290511","Alcohols; saturated monohydric, methanol (methyl alcohol)","Export","327809","970446","Weight in kilograms","970446"
"Mexico","2000","290512","Alcohols; saturated monohydric, propan-1-ol (propyl alcohol) and propan-2-ol (isopropyl alcohol)","Import","19762887","35055026","Weight in kilograms","35055026"
"Mexico","2000","290512","Alcohols; saturated monohydric, propan-1-ol (propyl alcohol) and propan-2-ol (isopropyl alcohol)","Export","752704","1129351","Weight in kilograms","1129351"
"Mexico","2000","290513","Alcohols; saturated monohydric, butan-1-ol (n-butyl alcohol)","Import","8791870","17593387","Weight in kilograms","17593387"
"Mexico","2000","290513","Alcohols; saturated monohydric, butan-1-ol (n-butyl alcohol)","Export","44818","32977","Weight in kilograms","32977"
"Mexico","2000","290514","Alcohols; saturated monohydric, butanols excluding item no. 2905.13","Import","2771254","3740809","Weight in kilograms","3740809"
"Mexico","2000","290514","Alcohols; saturated monohydric, butanols excluding item no. 2905.13","Export","19003","20629","Weight in kilograms","20629"
"Mexico","2000","290515","Pentanol (amyl alcohol) & isomers thereof","Import","1304624","989797","Weight in kilograms","989797"
"Mexico","2000","290515","Pentanol (amyl alcohol) & isomers thereof","Export","1958","156","Weight in kilograms","156"
"Mexico","2000","290516","Alcohols; saturated monohydric, octanol (octyl alcohol) and isomers thereof","Import","27337464","48539312","Weight in kilograms","48539312"
"Mexico","2000","290517","Alcohols; saturated monohydric, dodecan-1-ol (lauryl alcohol), hexadecan-1-ol (cetyl alcohol) and octadecan-1-ol (stearyl alcohol)","Import","5359442","4611240","Weight in kilograms","4611240"
"Mexico","2000","290517","Alcohols; saturated monohydric, dodecan-1-ol (lauryl alcohol), hexadecan-1-ol (cetyl alcohol) and octadecan-1-ol (stearyl alcohol)","Export","522960","377750","Weight in kilograms","377750"
"Mexico","2000","290519","Alcohols; saturated monohydric, n.e.c. in item no. 2905.1","Import","6803449","3882165","Weight in kilograms","3882165"
"Mexico","2000","290519","Alcohols; saturated monohydric, n.e.c. in item no. 2905.1","Export","8411017","9239743","Weight in kilograms","9239743"
"Mexico","2000","290522","Alcohols; unsaturated monohydric, acyclic terpene alcohols","Import","6690113","1026174","Weight in kilograms","1026174"
"Mexico","2000","290522","Alcohols; unsaturated monohydric, acyclic terpene alcohols","Export","4674470","800233","Weight in kilograms","800233"
"Mexico","2000","290529","Alcohols; acyclic, unsaturated monohydric, (other than acyclic terpene alcohols)","Import","2656441","154715","Weight in kilograms","154715"
"Mexico","2000","290531","Alcohols; acyclic, diols; ethylene glycol (ethanediol)","Import","51073501","99836003","Weight in kilograms","99836003"
"Mexico","2000","290531","Alcohols; acyclic, diols; ethylene glycol (ethanediol)","Export","27946517","56120840","Weight in kilograms","56120840"
"Mexico","2000","290532","Alcohols; acyclic, diols; propylene glycol (propane-1, 2-diol)","Import","5045192","5630446","Weight in kilograms","5630446"
"Mexico","2000","290532","Alcohols; acyclic, diols; propylene glycol (propane-1, 2-diol)","Export","328808","222887","Weight in kilograms","222887"
"Mexico","2000","290539","Alcohols; acyclic, diols, other than ethylene glycol (ethandiol) or propylene glycol (propane-1,2-diol)","Import","6603545","4711914","Weight in kilograms","4711914"
"Mexico","2000","290539","Alcohols; acyclic, diols, other than ethylene glycol (ethandiol) or propylene glycol (propane-1,2-diol)","Export","321511","316047","Weight in kilograms","316047"
"Mexico","2000","290541","Alcohols; polyhydric, 2-ethyl-2- (hydroxymethyl) propane-1,3-diol (trimethylolpropane)","Import","3409553","1870852","Weight in kilograms","1870852"
"Mexico","2000","290542","Alcohols; polyhydric, pentaerythritol","Import","7417425","6583311","Weight in kilograms","6583311"
"Mexico","2000","290543","Alcohols; polyhydric, mannitol","Import","2517433","716007","Weight in kilograms","716007"
"Mexico","2000","290544","Alcohols; polyhydric, d-glucitol (sorbitol)","Import","4856175","5079342","Weight in kilograms","5079342"
"Mexico","2000","290544","Alcohols; polyhydric, d-glucitol (sorbitol)","Export","1912290","4107780","Weight in kilograms","4107780"
"Mexico","2000","290545","Alcohols; polyhydric, glycerol","Import","4406148","2373805","Weight in kilograms","2373805"
"Mexico","2000","290545","Alcohols; polyhydric, glycerol","Export","814146","757106","Weight in kilograms","757106"
"Mexico","2000","290549","Alcohols; polyhydric, n.e.c. in item no. 2905.4","Import","2043444","1105986","Weight in kilograms","1105986"
"Mexico","2000","290549","Alcohols; polyhydric, n.e.c. in item no. 2905.4","Export","2838214","1206138","Weight in kilograms","1206138"
"Mexico","2000","290550","Derivatives of acyclic alcohols","Import","740642","304475","Weight in kilograms","304475"
"Mexico","2000","290550","Derivatives of acyclic alcohols","Export","9562","5299","Weight in kilograms","5299"
"Mexico","2000","290611","Alcohols; cyclanic, cyclenic or cycloterpenic and derivatives, menthol","Import","5554887","371521","Weight in kilograms","371521"
"Mexico","2000","290612","Alcohols; cyclanic, cyclenic or cycloterpenic and derivatives, cyclohexanol, methylcyclohexanols and dimethylcyclohexanols","Import","135947","30574","Weight in kilograms","30574"
"Mexico","2000","290612","Alcohols; cyclanic, cyclenic or cycloterpenic and derivatives, cyclohexanol, methylcyclohexanols and dimethylcyclohexanols","Export","8500","170","Weight in kilograms","170"
"Mexico","2000","290613","Alcohols; cyclanic, cyclenic or cycloterpenic and derivatives, sterols and inositols","Import","508485","26779","Weight in kilograms","26779"
"Mexico","2000","290613","Alcohols; cyclanic, cyclenic or cycloterpenic and derivatives, sterols and inositols","Export","7436","200","Weight in kilograms","200"
"Mexico","2000","290614","Terpineols","Import","624337","291872","Weight in kilograms","291872"
"Mexico","2000","290614","Terpineols","Export","3458","1085","Weight in kilograms","1085"
"Mexico","2000","290619","Alcohols; cyclanic, cyclenic or cycloterpenic and derivatives, n.e.c. in item no. 2906.1","Import","4027206","274141","Weight in kilograms","274141"
"Mexico","2000","290619","Alcohols; cyclanic, cyclenic or cycloterpenic and derivatives, n.e.c. in item no. 2906.1","Export","332781","175945","Weight in kilograms","175945"
"Mexico","2000","290621","Alcohols; aromatic alcohols and derivatives, benzyl alcohol","Import","580060","329415","Weight in kilograms","329415"
"Mexico","2000","290621","Alcohols; aromatic alcohols and derivatives, benzyl alcohol","Export","20769","2270","Weight in kilograms","2270"
"Mexico","2000","290629","Alcohols; aromatic and derivatives, other than benzyl alcohol","Import","1471344","405169","Weight in kilograms","405169"
"Mexico","2000","290629","Alcohols; aromatic and derivatives, other than benzyl alcohol","Export","1184150","92525","Weight in kilograms","92525"
"Mexico","2000","290711","Monophenols; phenol (hydroxybenzene) and its salts","Import","5102438","8504148","Weight in kilograms","8504148"
"Mexico","2000","290711","Monophenols; phenol (hydroxybenzene) and its salts","Export","12853352","25742399","Weight in kilograms","25742399"
"Mexico","2000","290712","Monophenols; cresols and their salts","Import","227472","101097","Weight in kilograms","101097"
"Mexico","2000","290712","Monophenols; cresols and their salts","Export","114489","53000","Weight in kilograms","53000"
"Mexico","2000","290713","Monophenols; octylphenol, nonylphenol and their isomers, salts thereof","Import","4012299","4316786","Weight in kilograms","4316786"
"Mexico","2000","290713","Monophenols; octylphenol, nonylphenol and their isomers, salts thereof","Export","145611","132940","Weight in kilograms","132940"
"Mexico","2000","290714","Xylenols & their salts","Import","23276","3603","Weight in kilograms","3603"
"Mexico","2000","290714","Xylenols & their salts","Export","386878","814","Weight in kilograms","814"
"Mexico","2000","290715","Monophenols; naphthols and their salts","Import","856948","171484","Weight in kilograms","171484"
"Mexico","2000","290715","Monophenols; naphthols and their salts","Export","186912","1168","Weight in kilograms","1168"
"Mexico","2000","290719","Monophenols; n.e.c. in item no. 2907.1","Import","6135208","2930905","Weight in kilograms","2930905"
"Mexico","2000","290719","Monophenols; n.e.c. in item no. 2907.1","Export","29479","4354","Weight in kilograms","4354"
"Mexico","2000","290721","Polyphenols; resorcinol and its salts","Import","2007499","366384","Weight in kilograms","366384"
"Mexico","2000","290722","Polyphenols; hydroquinone (quinol) and its salts","Import","5338786","1328639","Weight in kilograms","1328639"
"Mexico","2000","290722","Polyphenols; hydroquinone (quinol) and its salts","Export","118422","14900","Weight in kilograms","14900"
"Mexico","2000","290723","Polyphenols; 4,4'-isopropylidenediphenol (bisphenol A, diphenylolpropane) and its salts","Import","1309004","991057","Weight in kilograms","991057"
"Mexico","2000","290729","Phenol-alcohols and polyphenols n.e.c. in item number 2907.2","Import","3786314","318124","Weight in kilograms","318124"
"Mexico","2000","290729","Phenol-alcohols and polyphenols n.e.c. in item number 2907.2","Export","2969476","460658","Weight in kilograms","460658"
"Mexico","2000","290730","Phenol-alcohols","Import","31351","2730","Weight in kilograms","2730"
"Mexico","2000","290810","Halogenated derivs. of phenols/phenol-alcohols cont. only halogen substitue ...","Import","508944","305261","Weight in kilograms","305261"
"Mexico","2000","290810","Halogenated derivs. of phenols/phenol-alcohols cont. only halogen substitue ...","Export","2740139","4892558","Weight in kilograms","4892558"
"Mexico","2000","290820","Sulphonated derivs. of phenols/phenol-alcohols cont. only sulpho groups, th ...","Import","1899656","484537","Weight in kilograms","484537"
"Mexico","2000","290820","Sulphonated derivs. of phenols/phenol-alcohols cont. only sulpho groups, th ...","Export","10416","39750","Weight in kilograms","39750"
"Mexico","2000","290890","Halogenated/sulphonated/nitrated/nitrosated derivs. of phenols/phenol-alcoh ...","Import","16752","1518","Weight in kilograms","1518"
"Mexico","2000","290890","Halogenated/sulphonated/nitrated/nitrosated derivs. of phenols/phenol-alcoh ...","Export","995515","1312031","Weight in kilograms","1312031"
"Mexico","2000","290911","Ethers; acyclic, and their halogenated, sulphonated, nitrated or nitrosated derivatives, diethyl ether","Import","333936","452439","Weight in kilograms","452439"
"Mexico","2000","290911","Ethers; acyclic, and their halogenated, sulphonated, nitrated or nitrosated derivatives, diethyl ether","Export","16586","2491","Weight in kilograms","2491"
"Mexico","2000","290919","Ethers; acyclic, and their halogenated, sulphonated, nitrated or nitrosated derivatives, other than diethyl ether","Import","152711582","347212447","Weight in kilograms","347212447"
"Mexico","2000","290919","Ethers; acyclic, and their halogenated, sulphonated, nitrated or nitrosated derivatives, other than diethyl ether","Export","82423","14203","Weight in kilograms","14203"
"Mexico","2000","290920","Ethers; cyclanic, cyclenic or cycloterpenic and their halogenated, sulphonated, nitrated or nitrosated derivatives","Import","208069","7692","Weight in kilograms","7692"
"Mexico","2000","290920","Ethers; cyclanic, cyclenic or cycloterpenic and their halogenated, sulphonated, nitrated or nitrosated derivatives","Export","16250","1160","Weight in kilograms","1160"
"Mexico","2000","290930","Ethers; aromatic, and their halogenated, sulphonated, nitrated or nitrosated derivatives","Import","2944288","614845","Weight in kilograms","614845"
"Mexico","2000","290930","Ethers; aromatic, and their halogenated, sulphonated, nitrated or nitrosated derivatives","Export","114820","73846","Weight in kilograms","73846"
